identify	message	emotion	category
2018-Es-03715	@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.	miedo	0
2018-Es-04644	Sii "MI CRUSH" fuera un poco mas seguro de si mismo y no tan desconfiado waaa lo haría feliz y fuera un beta bn... Debate llevar chamito...	miedo	0
2018-Es-04010	Estoy tan ansiosa que mis uñas desaparecieron jaaaaj	miedo	1
2018-Es-01104	#PereiraEnVivo.   A esta hora congestión en la vía Pereira Santa Rosa por causa del trágico accidente de tránsito que dejó una mujer muerta.	miedo	1
2018-Es-02346	qué depresión ver todos los vídeos de las chicas que abrazaron hoy a los chicos, YO QUIERO	miedo	2
2018-Es-05252	Espero q después d los #atentadosenbcn, nuestro #pudor a #manifestarnos para #defender nuestros #derechos, no se convierta en 	miedo	1
2018-Es-02963	@SoyNovioDeTodas @MayraJiraaSCF Querer darte una sorpresa y que salga mal 😂	miedo	0
2018-Es-03112	@YoSoyAlii @Cristian20166 @cachoo01 @DjMaRiiO_90 @MIAREsproject Es que no me gusta faltar pero es que me pone muy nervioso:(	miedo	3
2018-Es-05783	No hay nada mejor, que se salga de su fiesta, e ir hasta tú casa, sólo para calmar tú enojo😍😍	miedo	0
2018-Es-02236	Segunda vez que sueño con la misma persona, esto se está complicando 	miedo	1
2018-Es-06352	Que nunca nadie lea las conversaciones con juli, vería lo tremenda gila que soy jajajaj	miedo	0
2018-Es-06919	Terminé la segunda temporada de @MerliTV3 . Ansiosa espero la tercera ♡♡ @davidsolans96 @AlbertBaro3	miedo	0
2018-Es-01447	@javo_naranja18 Nombre, con esos 2 tenemos. Lo de Mora no es tan grave y confío en que caute despierte esta temporada	miedo	1
2018-Es-06331	weonnn, weooooon, WEOOOOOOOOOOOOOOOOOON EL DIECIOCHO YA PASÓ 	miedo	0
2018-Es-00070	@Conigagliardi8 Soy tu pesadilla perdón ajjajaajja	miedo	0
2018-Es-00892	Que pena siento por esa gente que es tan celosa que a la pareja no la deja tener ni amistades nada que mierda vivir con esa desconfianza	miedo	1
2018-Es-04957	me siento muy frustrado conmigo mismo: me siento ansioso	miedo	2
2018-Es-06658	Eres azúcar amargo , delirio y pecado✨	miedo	0
2018-Es-06935	Ese tema de que Leo Castro está ansioso y por eso no marca ni por error ya no se lo traga ni tu Abuela; El nivel es PERVERSO!!	miedo	2
2018-Es-06835	¿Por qué no calculan clases en mi escuela? No hice la exposición 	miedo	1
2018-Es-06098	Anotación mental a compartir: Tu hija de 3 años SI puede escaparse con tu vehículo si dejas las llaves puestas 	miedo	1
2018-Es-04245	@Majunezd horrible. Por eso un punto intermedio es la excusa que se sabe excusa como la de "estoy con alguien".	miedo	1
2018-Es-01544	@delegacionMH @XochitlGalvez están asaltando a los autos en la colonia daniel garza !!!!! Urge vigilancia 😱😱😱	miedo	3
2018-Es-05529	Alarma lista para mañana temprano pues	miedo	0
2018-Es-06878	@DavidChoro Y mira que para que te espanten a ti.... 😈 	miedo	0
2018-Es-03190	@AngeldebritoOk @laufer4 Estoy ansiosa!😀	miedo	2
2018-Es-06642	Que perra del orto no para mas de torear	miedo	0
2018-Es-01921	tremenda siesta jajajajajajaja me voy a la mierda siempre me despierto a cualquier hora	miedo	0
2018-Es-01493	Terrible velero están haciend	miedo	1
2018-Es-02440	Qué sorpresa, no puedo dormir. ☺	miedo	1
2018-Es-04428	@ElectrikalStorm @pilimbergo Jajaja 	miedo	0
2018-Es-05189	me voy a morir sin saber por qué @. y @.. y @... me dieron block y los espantaré cada noche hasta que se arrepientan	miedo	2
2018-Es-06236	@manuelrosalesg Verdad ? Te creemos ? Tu huiste como lo q eres un traidor y cobarde, después negociaste tu salida con esas ratas del  Psuv	miedo	1
2018-Es-05967	O la gente confía demasiado fácil en otra gente o yo soy súper desconfiada. Me tiro por la segunda	miedo	1
2018-Es-05985	¿Sabéis el pulpo de buscando a Dory? ¿Recordáid que le faltaba un tentáculo y que vivía totalmente amargado y resentido?	miedo	0
2018-Es-06295	Me desperté y estaba la ventana abierta. 	miedo	0
2018-Es-06567	#NowPlaying No me importa [cBH] - Thony y su Orq. Peligro	miedo	1
2018-Es-06883	Ganas de decirte lo que me pasa con vos no me faltan  Pero AY QUE COBARDE QUE SOY	miedo	2
2018-Es-04251	Que desasosiego es enfrentarse a cosas tan difíciles.	miedo	2
2018-Es-06499	#SiMeMatan por decir lo que pienso, por ser sensible a al dolor humano, por luchar por mis ideales, por críticas al mal gobierno y #Enojada	miedo	1
2018-Es-03541	ahora vamos a rendir matemática  tengo 	miedo	1
2018-Es-04976	Se antes pensaba que eras tremendo pelotudo pero por lo poco que te conozco sos muy piola, espero conocerte mejor	miedo	0
2018-Es-01830	@de_sofiiaa Puto* Hubiese peleado con luna x maxi 😂😂😂	miedo	0
2018-Es-02671	#temblor acaba de temblar durísimo en la zona de la Florida Caracas 	miedo	3
2018-Es-02665	Será q me pongo a estudiar ahora como tremenda fraca?	miedo	0
2018-Es-06900	Que imaginación la mía cuando estoy celosa o preocupada	miedo	1
2018-Es-04954	empezaba a sonar una alarma corte sirena y tenia que llamar a mi oncologo a las 5 de la mañana para que me diga como desactivarla 🤔	miedo	1
2018-Es-02281	@BullDeMielda "Sabes que no me ha bajado la regla, eso me tiene preocupada" me dijo.	miedo	2
2018-Es-00022	Todavía sigo perdido en el desierto de tu cobardía	miedo	1
2018-Es-02955	Porque demoran en Venirme a buscar?😠😠😅	miedo	0
2018-Es-00732	@AzulRosito Ya lose,pero es tan lindo,y encima negrito,voy a llorar 😢	miedo	0
2018-Es-05929	Hoy me sentí como mi ídolo, si como Julio César Chavez Jr. En su pelea con el Canelo.	miedo	0
2018-Es-04959	"Mi abuelo es un peligro" en HBO2!! De nada.	miedo	0
2018-Es-03737	Sufro de insomnio provocado por la estupida guardia	miedo	1
2018-Es-02949	@Noedglez1 Cualquiera diría que Noelia está enfadada conmigo, pero no, en realidad está enfada conmigo y ya	miedo	1
2018-Es-02200	「@Rodolphustty」 «momento entendió que quería batirse en duelo con ella. Frunció el ceño al ver sus gestos mirando al cielo apuntando con la»	miedo	1
2018-Es-05172	—da un pisotón en el suelo y coloca los brazos en jarra, todo ofendido—. ¡Oe! ¡Oxigenada!	miedo	1
2018-Es-03659	@revistaproceso Ya me dio desconfianza el nuevo túnel en Acapulco!	miedo	2
2018-Es-01027	No tengo wifi y quiero ver la peli de death note por netflix pero tengo miedo de quedarme sin credito 	miedo	2
2018-Es-01086	No he dormido en toda la semana, pero igual yo me voy a vacilar mi fin de semana a mil.🤙	miedo	0
2018-Es-05024	Estoy tan ansiosa por la 7ma temporada de Game of Throne que ya me siento una Targaryen.	miedo	1
2018-Es-04831	@ToadAmarillo Todas las partidas de worlds y trasnochado a clases 😢	miedo	1
2018-Es-00296	Hace dos días no tenía ni idea de qué era Castlevania y hoy estoy enfadada porque solo hay 4 capítulos de mierda.	miedo	0
2018-Es-06489	Es la primera vez que me pongo de nerviosa así jajj	miedo	1
2018-Es-06674	No han sacado nada de Banri ni Itaru y me siento muy indignada.	miedo	1
2018-Es-05695	Llevo 3 o 4 días conectándome poquísimo y veo que lo estáis pasando genial. #Susto	miedo	1
2018-Es-04417	@pablopecaro @poderAGMX @arnemx @arelibiciteka @banquetalibre @LBallesterosM @ReyPeatonCDMX @Peaton_No A pesar de que mueran ciclistas.	miedo	0
2018-Es-04502	MI FUTURO DE TUITERA SE ESTÁ VIENDO AMENAZADO CALL 911	miedo	2
2018-Es-02722	Dime si es verdad, me dijeron que estás cansado #SebastianVillalobos #PDCs #KCAMexico	miedo	0
2018-Es-03791	Quede de cara cuando apareció donald glover en spiderman ,tremenda felicidad me dio	miedo	0
2018-Es-01969	Datos @FPCIUDADANA y @GobiernodeChile dicen q delincuencia ha bajado, sin/emb sensación d inseguridad sigue. Gran trabajo d la prensa 	miedo	1
2018-Es-03632	Debo ser la única persona que en vacaciones se llena de trabajo porque lo elige... acá ya estamos en el sobre, cansada y feliz 🤗☺️	miedo	0
2018-Es-02156	#PameAlaTarde Moria la tiene ca.....do a Pamela·!  Voy a opinar dice xq me tienen pintada!!! ahora los panelistas le piden opinión. #miedo?	miedo	1
2018-Es-06444	Un vacío amargo, es lo que siento.	miedo	2
2018-Es-06078	@pagina12 Entiendo la preocupación familiar pero deberían ser más cuidadosos porque mucha gente se moviliza tras estos pedidos	miedo	0
2018-Es-02761	Por alguna razón odio que me sigan mujeres que no conozco en instagram. Es como sospechoso, no se, vainas mías	miedo	1
2018-Es-03012	@_pgl99 @TatianaQuinones Pelea de parejas a otro ladito.	miedo	0
2018-Es-00824	@FedeFjpuppato No me quejo jajaja pero no levanto ni sospecha así que mucho no va a cambiar	miedo	0
2018-Es-02883	Tanto que hablaban de poder popular y ahora el desgobierno le tiene terror a la expresion y opinión de pueblo. #ConsultaPopular	miedo	2
2018-Es-05947	No confundas la velocidad de mi amabilidad y cortesía, con el atropello de tu imaginación	miedo	0
2018-Es-05243	@tayyjaguarr Es que esto es mucho ya wey nomms por eso pongo esto tipo de cosas 	miedo	1
2018-Es-06225	al final vamos a terminar viviendo cada uno es su burbuja...con el temor de encontrarte con alguien que es distinto a ti...	miedo	3
2018-Es-02673	T paso alguna vez?Vi x la puerta d la pieza pasar a alguien x el pasillo. Miro y no hay nadie.  #raro #tepaso   #espanto 	miedo	3
2018-Es-01000	@Anxi_us Te llevaría, pero está a punto de llover y me da miedo el ambiente eléctrico y me dan paja los mosquitos	miedo	3
2018-Es-04984	tengo tanta bronca junta q voy a terminar llorando lpm	miedo	2
2018-Es-00351	Es peligroso acostumbrarse a alguien	miedo	2
2018-Es-01619	@RocioBattagini Tremendo capitulo jajajaj	miedo	0
2018-Es-03874	@HmGerardo @examonterrey Ya di la sorpresa ❤️😛	miedo	0
2018-Es-03933	#HagamosMemoria que el Humedal de la Conejera estuvo amenazado debido a la obra pretendida por familia de Petro.	miedo	1
2018-Es-02086	@OverDoradoC grande preocupación para docentes de entes territoriales como Bogotá y Barranquilla quienes están sujetos a la CNSC y 915	miedo	2
2018-Es-04615	@jordievole @jatirado @ManuelBartual Tranquilo! En Valencia hemos visto que la imprenta de @compromis  no tiene #Porno y tiene 	miedo	0
2018-Es-03960	@Juls555 @donfelixSPM He visto hombres llorar con desesperación y angustia ante una pequeña y fina agujita de jeringa.	miedo	1
2018-Es-01791	Hoy que estoy ansiosa a la gente le da con  joder🤦🏾‍♀️	miedo	1
2018-Es-02307	Cada espacio de tu cuerpo es mi desesperación 💑💑	miedo	0
2018-Es-03554	@clarymaffeis boluda en serio no sabias es como la primer cosa de la q te enterás cuando entras a la secundaria	miedo	0
2018-Es-00086	@nico_gomes22 Asi que andas nerviosa ehh? Ajajaj	miedo	0
2018-Es-05347	@jet1403 Clavillazo y su banda de ratas no tienen madre, y Lopez Obrador es un peligro para México? Por favor	miedo	0
2018-Es-05525	Que susto da porraa	miedo	3
2018-Es-06818	Ustedes entienden q tenía pelo??? Siento q no soy yo q horror	miedo	1
2018-Es-03802	Hay tanta timidez en mi cuando se trata de ti.	miedo	1
2018-Es-04230	Terrible desconaiderada sosss amiga	miedo	1
2018-Es-05260	@gabyvikz @arcadefire Ahhhhh gracias!	miedo	0
2018-Es-05559	que ironía que el café sea amargo y te endulce la vida	miedo	0
2018-Es-00206	Que horror jamás sentirte suficiente	miedo	3
2018-Es-04654	Ya arranco el vientito ... que dia nos espera ... #miedo ! 🙈🙉	miedo	3
2018-Es-00409	Ains quiero hacer el reto de los 30 días de Américan Horror Story	miedo	1
2018-Es-01487	Algien que alguien que me venga a alegrar la vida porque la neta soy bien amargada😂😂	miedo	0
2018-Es-02809	@JohannVera1 Opino que es bueno opinar hm JAHSKAAHHAJ okno :") estoy bien pinche nerviosa y no se porque	miedo	2
2018-Es-04932	kihyun perdió el piedra, papel o tijera con wonho y le dio tremendo empujón a hyungwon JASJASJSAJSAJSAJ	miedo	0
2018-Es-06056	@andremarinpuig @clubleonfc Es playera o periódico de anuncios , horrible pinche trapo	miedo	0
2018-Es-00185	Que bien me hace hablar con gente que siempre estuvo y está conmigo a pesar de todo 😌👏🏻	miedo	0
2018-Es-05270	Les juro que los teragrip ultra cachuos del horror forte noche siguen sabiendo a agua sucia.	miedo	1
2018-Es-00447	@xvrvr ah ya me había asustado hahaha sí es mi superhéroe fav de la canasta básica pero saitama es mi husbando sorry	miedo	1
