identify	message	emotion	category
2018-Es-00700	Hace mucho que no me sentía así... No todo es bueno, no todo es malo... #triste #increíble #rara	tristeza	3
2018-Es-06585	Me duele el cuello!!!! 	tristeza	0
2018-Es-05743	Eli está viendo un capítulo de ppl y me pregunta que pasa más adelante  , ansiosa donde ?	tristeza	0
2018-Es-00996	@MariferBanda ??¿ me siento ofendida	tristeza	1
2018-Es-01377	@CONCHETUNlALL En serio? Ooooh wn que bacán 😘😘 deberías ser mi ibf ya que la dafne es más lenta pa responder que la chucha	tristeza	0
2018-Es-03010	Que rabia con este guri	tristeza	1
2018-Es-00716	La puta madre que susto me pegué jajajajaja	tristeza	0
2018-Es-04615	@jordievole @jatirado @ManuelBartual Tranquilo! En Valencia hemos visto que la imprenta de @compromis  no tiene #Porno y tiene 	tristeza	0
2018-Es-03463	Cuando una mujer tiene los ojos llenos de lágrimas #YNuncaFaltaElQuePregunta  Estás llorando?... Nooo... Me entró una pestaña en el ojo... 😭	tristeza	2
2018-Es-00784	Cierta oscuridad a veces es necesaria para ver las estrellas. 🌌	tristeza	1
2018-Es-06651	Que negros de mierda,se tiene que morir todos esos hijos de puta	tristeza	1
2018-Es-04632	@Valyfreesh Casi te digo algo ordinario 	tristeza	0
2018-Es-03767	Mejor me voy a tratar de dormir 🙁	tristeza	0
2018-Es-04132	Hay manera de repetir este dia? En serio creo que nunca fui tan feliz	tristeza	0
2018-Es-00199	@DebRyanShow #RAYITO tengo cansada la vista estube todo.el.dia en el cel espredando algo nuevo	tristeza	0
2018-Es-06888	Si alguien me quiere hablar no me enojo jajajaja	tristeza	0
2018-Es-02674	| Caity: "Sara siendo intimidada por Supergirl"   —Muere—	tristeza	1
2018-Es-02412	Los martes yo estaba bien😡 no tenía ni que venir aquí a joder 	tristeza	1
2018-Es-04609	Sabemos que la vida es dura pero la amargura no es la solución ♪ #LVP	tristeza	0
2018-Es-01403	Ya estaba dormida y no sé por qué me desperté 	tristeza	0
2018-Es-03931	"Es que mi nivel de madurez es superior al de los demás"  - Una amargada.	tristeza	0
2018-Es-06227	@viviandecanha @thediegomen encontré suéter de conf hoy que arregle mi cuarto y me estaba acordando de todo 😢	tristeza	1
2018-Es-05825	por eso necesito estar re polle y perderme así las dejo de joder 	tristeza	0
2018-Es-06360	A veces cuando estoy aburrida pienso "FUNDIC" y me río sola.	tristeza	0
2018-Es-06472	@Abslx7 @karolsevilla JAJAJA WOW QUE GRAN MENSAJE Y QUE GRAN APORTACIÓN, a gran parte de los mexicanos que la admirabamos nos decepciono 	tristeza	0
2018-Es-03621	@Factanonverbaa_ Quién cojones eres y por qué me estás stalkeando si no me he dirigido a ti en la vida. Serás otro ofendido en fin. Block.	tristeza	1
2018-Es-05746	@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!	tristeza	1
2018-Es-00943	Literal que todos pollerean hoy en vez de salir que onda?  Si no consigo segunda para la juntada me sumo lamentablemente	tristeza	0
2018-Es-02717	@michellevilaroo No puedo 	tristeza	1
2018-Es-02786	SI TE ELEGÍ COMO AMIGA ES PORQUE ESTAS IGUAL DE PINCHE LOCA Y DESQUICIADA IGUAL QUE YO	tristeza	0
2018-Es-06171	@Hironiak @Foro_TV Eso parece ... tristemente :(	tristeza	3
2018-Es-02156	#PameAlaTarde Moria la tiene ca.....do a Pamela·!  Voy a opinar dice xq me tienen pintada!!! ahora los panelistas le piden opinión. #miedo?	tristeza	1
2018-Es-02597	Estoy cansada de que me prometan cosas y después no lo cumplan	tristeza	3
2018-Es-05625	José me comprometió y no tuve a mi abuela para llamarla y contarle ni a mis dos mejores amigas para escribirle 	tristeza	2
2018-Es-06819	acabo de hacer un test de depresión y me salio 69 y el mayor grado de depresión grave es 54 opa	tristeza	3
2018-Es-01761	ENCIMA AHORA TIENE PELÍCULA EN SOLITARIO 😵🔫	tristeza	0
2018-Es-02433	Mejor Dime Que Me Extrañas! 🙁	tristeza	2
2018-Es-03669	Me he caído... nada grave... -No va a decir que Sheridan se le ha tirado encima, pero se está mareando-	tristeza	1
2018-Es-01288	@aguschimpf Upa, tremendo salto del gueymallen triple blanco a un Starbucks	tristeza	0
2018-Es-02604	@AnnaMariela96 @nataliaiv21 Kheeee?????? No saben tus señores padres @nataliaiv21  🙁	tristeza	0
2018-Es-04521	TUVE UN DIA TAN DE MIERDA Y LEER LO DE RICARDO ADRIÁN ME SACÓ TODA LA TRISTEZA	tristeza	3
2018-Es-06890	Solo emana desde dentro, como la furia roja del vagabundo de las estrellas.	tristeza	0
2018-Es-04319	Noches de llanto 😕	tristeza	3
2018-Es-02010	Te siento en carne viva ,me desperté llorando y supe ,supe que hoy volvías	tristeza	3
2018-Es-04710	Por que el te grite por algo  no significa que te tengo mas que desagradable con migo 😣😒😒	tristeza	2
2018-Es-06044	Pinta escuchar Numb hasta dormirse de la depresión 💔	tristeza	3
2018-Es-00371	@SoyPabloMiguel Expedito, porque es de las causas urgentes. Ideal para gente ansiosa, como sho.	tristeza	0
2018-Es-03644	@ischargro @dgannio Es mucho Peor d lo q dice el MENTIROSO d GONZALES FRAGA. Hay HAMBRE, POBREZA, TRISTEZA, DESAZÓN, HAMBRUNA, MUERTE.	tristeza	2
2018-Es-04195	Y no creo que sea el único infeliz Que ameniza por ti estos tiempos complicados. ¡maldita sea!	tristeza	2
2018-Es-05994	Qué feo irse a dormir con bronca o tristeza no se que es, pero creo que es sensibilidad 😩	tristeza	3
2018-Es-03500	El diagnóstico de depresión se hace al existir los 3 sínt. princip. (tristeza, anhedonia e ideación suicida) más otros 2 de los mencionados	tristeza	1
2018-Es-01665	@yiixings Ya me has sustituido! 	tristeza	1
2018-Es-02889	Dudes! Neta que se necesita estar bien pendejitos de la cabeza si piensan que con snaps asquerosos provocarán algo en una mujer.	tristeza	0
2018-Es-06915	La carita de desquiciada de hatice  #ElSultan	tristeza	0
2018-Es-04409	Si iaso por tu lado y no te saludo nq  o tomes como enojo que los amores q e se quieren se saludan con los ojos.	tristeza	1
2018-Es-02797	Me enoja que me agarre imsomnio cuando no dormimos juntos 😠 No tengo a quien abrazar, ni molestar porque no puedo dormir 	tristeza	2
2018-Es-04970	Aburrido!!!!!!!!!	tristeza	1
2018-Es-04528	Es muy fuerte El otro día estaba escuchando Leave out all the rest, me pone tan melancólica esa canción  Que si la escucho ahora...	tristeza	2
2018-Es-05856	aquela nostalgia gostosa escutando audioslave	tristeza	2
2018-Es-01062	@haashoficial  por que ami  Me tiene que pasar esto 💔 Quiero gritar que ya basta 😿 Quiero abrazarlas pero nunca podré Dios mío 😷😭  #triste	tristeza	3
2018-Es-01735	Hola Como amaneciste?  Akostado  Jajaja .ue gracioso! Como estas?  Sentado  Jaja En serio!  Que mas?  No, no quemo.	tristeza	0
2018-Es-00312	Cambie de celular y no me deja entrar a instagram de ninguna manera, estoy llorando tirada en el piso😭	tristeza	3
2018-Es-00379	Es legítimo responder a una provocación con agresión física como señal de imponer respeto.	tristeza	1
2018-Es-00788	@xSilenceDoctor « pinta de ser un caos provocado por el adolescente fugado, quien poco a poco iba espabilando por los lametones del perro »	tristeza	1
2018-Es-02975	Cercano por así decirlo. Y debo decir que no esperaba que fuese así de terrible el padecer de anorexia. En verdad, me.alegro muchisimo+	tristeza	0
2018-Es-01804	Ah caray...ya no entiendo nada 😟	tristeza	0
2018-Es-02568	Y todo fue mentira 😥	tristeza	1
2018-Es-00953	@joseman15749101 @Luisito_EE @ElementalCCR @PouLegion @SokingRcQ @Xerezano_cr @colton_wall @RomK7_CR Informante mas antes de insultar	tristeza	0
2018-Es-00947	😱😱😱😱escucharon ese trueno? ⚡️	tristeza	0
2018-Es-01313	Quemada es poco😤	tristeza	0
2018-Es-06118	@MrMisingno @VidaModernaOML A QUIÉN LLAMAS RARO, ESTOY OFENDIDO.	tristeza	1
2018-Es-03737	Sufro de insomnio provocado por la estupida guardia	tristeza	1
2018-Es-06683	@MirnaLizeeth @clarisaagarza  @brendaatoriz  k tiempos we lloremos 😭	tristeza	2
2018-Es-01712	+ detrás suyo era algo horrible o desagradable, pero no iba a verlo. Cerró sus ojos con fuerza mantenido su posición mientras sus brazos +	tristeza	2
2018-Es-00347	@Brendaa_C Todos chiquita....todos 🙁	tristeza	1
2018-Es-03905	¡Mas cansada,  imposible!	tristeza	1
2018-Es-00880	me tengo que levantar a las nueve 	tristeza	0
2018-Es-00311	En la pelea, se conoce al soldado; solo en la Victoria, we conoce al caballero. - Jacinto ,enavente.	tristeza	0
2018-Es-02730	Me imagino a Cande enojada y me acuerdo cuando le pintaban los celos! 14, 15 años 😂😂😂	tristeza	0
2018-Es-00282	@ResistentPatria @ScarletMoly ya estamos cansado d tanta baina x fabor	tristeza	1
2018-Es-02351	Estoy haciendo un retrato de los daft punk y estoy al borde del colapso nervioso porque me está costando un choto.	tristeza	1
2018-Es-03505	Bueno despues de una semana algo estresante y aburrida, mañana empieza mi fin de semana bien shingon. 😊😌😎	tristeza	0
2018-Es-02047	Hoy soy feliz con poco con mi tristeza me basta	tristeza	2
2018-Es-05999	su papá se irá para allá y el ira un tiempo	tristeza	0
2018-Es-04242	Hoy volví de brc y ya extraño todo, quiero llorar mil años basta	tristeza	3
2018-Es-00951	De nuevo Lunes  12:00 am 😥	tristeza	0
2018-Es-06481	Hoy pase bañándome sin mentir como hora y media y en serio que me siento más blanca no jodas haha	tristeza	0
2018-Es-05351	Chester fue la adolescencia de mi viejo y cuando supo se largó a llorar, se me partió el alma	tristeza	3
2018-Es-06945	@juancatab En serio!??	tristeza	0
2018-Es-02139	Deje el cargador completo del celu en el bolsillo del pantalón y lo pusieron a lavar #Miedo	tristeza	1
2018-Es-00479	"Qué significa taciturno -que le gusta andar de noche" JAJAJAJAJAJAAJAJJAAJAJJAJAJAAJJAJAJAJAJQJAJAJAAJ	tristeza	0
2018-Es-00681	Como que ya no me está gustando estar de aquí para allá. 😢	tristeza	2
2018-Es-01022	Paula está indignada y yo que no tengo ni para indignarme	tristeza	1
2018-Es-05633	@Itzykes @Paco_Salazar7 Oye es muy tarde para que andes repartiendo nostalgia 😢	tristeza	2
2018-Es-05337	Los sentimientos que más odio en esta vida sin el rencor, envidia, tristeza y enojo 🙍🏽	tristeza	1
2018-Es-04496	Que triste noticia... Mis oraciones estan con el, su familia y fans. RIP Chester Bennington  🙏🏼 😪	tristeza	3
2018-Es-02494	Keiko no tiene nada que ver con lo de Montesinos!Él se tomó atribuciones que no debía!El Fujimorismo es el principal opositor al terrorismo!	tristeza	1
2018-Es-02713	@Ojitoschinooos Esa quien? Porq siempre tenes q meter a alguien che pajerito resentido jajajajajajaja	tristeza	0
2018-Es-05116	Tu mamá en vez de dar a luz dio oscuridad, pinche morra.	tristeza	0
2018-Es-06760	Ojalá mi Dr use Twitter y me lea  *Ya dame el alta brother no puedo seguir aburrido en casa me amargo si no trabajo	tristeza	1
2018-Es-00240	Ojalá hubieses podido resistir un poco más. La depresión y las drogas ganaron otra batalla... Descansa en paz.	tristeza	3
2018-Es-01927	si yo no te vuelvo a ver, yo me voy a enloquecer, es para mí, la locura automática	tristeza	2
2018-Es-05497	@alexisperezf25 alegría inmensa y nostalgia porque no estas acá. te recordamos mucho	tristeza	2
2018-Es-00205	@indpcom @Albert_Rivera @InesArrimadas Y el berrinche de Cs tres cuartos de lo mismo	tristeza	0
